"","Channel","Promo","Pass"
"3014","Email","NoBundle","NoPass"
"3015","Email","NoBundle","NoPass"
"3016","Email","NoBundle","NoPass"
"3017","Email","NoBundle","NoPass"
"3018","Email","NoBundle","NoPass"
"3019","Email","NoBundle","NoPass"
"3020","Email","NoBundle","NoPass"
"3021","Email","NoBundle","NoPass"
"3022","Email","NoBundle","NoPass"
"3023","Email","NoBundle","NoPass"
"3024","Email","NoBundle","NoPass"
"3025","Email","NoBundle","NoPass"
"3026","Email","NoBundle","NoPass"
"3027","Email","NoBundle","NoPass"
"3028","Email","NoBundle","NoPass"
"3029","Email","NoBundle","NoPass"
"3030","Email","NoBundle","NoPass"
"3031","Email","NoBundle","NoPass"
"3032","Email","NoBundle","NoPass"
"3033","Email","NoBundle","NoPass"
"3034","Email","NoBundle","NoPass"
"3035","Email","NoBundle","NoPass"
"3036","Email","NoBundle","NoPass"
"3037","Email","NoBundle","NoPass"
"3038","Email","NoBundle","NoPass"
"3039","Email","NoBundle","NoPass"
"3040","Email","NoBundle","NoPass"
"3041","Email","NoBundle","NoPass"
"3042","Email","NoBundle","NoPass"
"3043","Email","NoBundle","NoPass"
"3044","Email","NoBundle","NoPass"
"3045","Email","NoBundle","NoPass"
"3046","Email","NoBundle","NoPass"
"3047","Email","NoBundle","NoPass"
"3048","Email","NoBundle","NoPass"
"3049","Email","NoBundle","NoPass"
"3050","Email","NoBundle","NoPass"
"3051","Email","NoBundle","NoPass"
"3052","Email","NoBundle","NoPass"
"3053","Email","NoBundle","NoPass"
"3054","Email","NoBundle","NoPass"
"3055","Email","NoBundle","NoPass"
"3056","Email","NoBundle","NoPass"
"3057","Email","NoBundle","NoPass"
"3058","Email","NoBundle","NoPass"
"3059","Email","NoBundle","NoPass"
"3060","Email","NoBundle","NoPass"
"3061","Email","NoBundle","NoPass"
"3062","Email","NoBundle","NoPass"
"3063","Email","NoBundle","NoPass"
"3064","Email","NoBundle","NoPass"
"3065","Email","NoBundle","NoPass"
"3066","Email","NoBundle","NoPass"
"3067","Email","NoBundle","NoPass"
"3068","Email","NoBundle","NoPass"
"3069","Email","NoBundle","NoPass"
"3070","Email","NoBundle","NoPass"
"3071","Email","NoBundle","NoPass"
"3072","Email","NoBundle","NoPass"
"3073","Email","NoBundle","NoPass"
"3074","Email","NoBundle","NoPass"
"3075","Email","NoBundle","NoPass"
"3076","Email","NoBundle","NoPass"
"3077","Email","NoBundle","NoPass"
"3078","Email","NoBundle","NoPass"
"3079","Email","NoBundle","NoPass"
"3080","Email","NoBundle","NoPass"
"3081","Email","NoBundle","NoPass"
"3082","Email","NoBundle","NoPass"
"3083","Email","NoBundle","NoPass"
"3084","Email","NoBundle","NoPass"
"3085","Email","NoBundle","NoPass"
"3086","Email","NoBundle","NoPass"
"3087","Email","NoBundle","NoPass"
"3088","Email","NoBundle","NoPass"
"3089","Email","NoBundle","NoPass"
"3090","Email","NoBundle","NoPass"
"3091","Email","NoBundle","NoPass"
"3092","Email","NoBundle","NoPass"
"3093","Email","NoBundle","NoPass"
"3094","Email","NoBundle","NoPass"
"3095","Email","NoBundle","NoPass"
"3096","Email","NoBundle","NoPass"
"3097","Email","NoBundle","NoPass"
"3098","Email","NoBundle","NoPass"
"3099","Email","NoBundle","NoPass"
"3100","Email","NoBundle","NoPass"
"3101","Email","NoBundle","NoPass"
"3102","Email","NoBundle","NoPass"
"3103","Email","NoBundle","NoPass"
"3104","Email","NoBundle","NoPass"
"3105","Email","NoBundle","NoPass"
"3106","Email","NoBundle","NoPass"
"3107","Email","NoBundle","NoPass"
"3108","Email","NoBundle","NoPass"
"3109","Email","NoBundle","NoPass"
"3110","Email","NoBundle","NoPass"
"3111","Email","NoBundle","NoPass"
"3112","Email","NoBundle","NoPass"
"3113","Email","NoBundle","NoPass"
"3114","Email","NoBundle","NoPass"
"3115","Email","NoBundle","NoPass"
"3116","Email","NoBundle","NoPass"
"3117","Email","NoBundle","NoPass"
"3118","Email","NoBundle","NoPass"
"3119","Email","NoBundle","NoPass"
"3120","Email","NoBundle","NoPass"
"3121","Email","NoBundle","NoPass"
"3122","Email","NoBundle","NoPass"
"3123","Email","NoBundle","NoPass"
"3124","Email","NoBundle","NoPass"
"3125","Email","NoBundle","NoPass"
"3126","Email","NoBundle","NoPass"
"3127","Email","NoBundle","NoPass"
"3128","Email","NoBundle","NoPass"
"3129","Email","NoBundle","NoPass"
"3130","Email","NoBundle","NoPass"
"3131","Email","NoBundle","NoPass"
"3132","Email","NoBundle","NoPass"
"3133","Email","NoBundle","NoPass"
"3134","Email","NoBundle","NoPass"
"3135","Email","NoBundle","NoPass"
"3136","Email","NoBundle","NoPass"
"3137","Email","NoBundle","NoPass"
"3138","Email","NoBundle","NoPass"
"3139","Email","NoBundle","NoPass"
"3140","Email","NoBundle","NoPass"
"3141","Email","NoBundle","NoPass"
"3142","Email","NoBundle","NoPass"
"3143","Email","NoBundle","NoPass"
"3144","Email","NoBundle","NoPass"
"3145","Email","NoBundle","NoPass"
"3146","Email","NoBundle","NoPass"
"3147","Email","NoBundle","NoPass"
"3148","Email","NoBundle","NoPass"
"3149","Email","NoBundle","NoPass"
"3150","Email","NoBundle","NoPass"
"3151","Email","NoBundle","NoPass"
"3152","Email","NoBundle","NoPass"
"3153","Email","NoBundle","NoPass"
"3154","Email","NoBundle","NoPass"
"3155","Email","NoBundle","NoPass"
"3156","Email","NoBundle","NoPass"
