"","satCleanRoom","satCleanBath","satCleanCommon","satFrontStaff","satDiningStaff","satHouseStaff","satValetStaff","satPerks","satRoomPrice","satDiningPrice","satWifiPrice","satParkingPrice","satCity","satCloseTransp","satCloseEvents","satPoints","satRecognition","satOverall","distanceTraveled","nightsStayed","visitPurpose","avgRoomSpendPerNight","avgFoodSpendPerNight","avgWifiSpendPerNight","eliteStatus"
"815",3,4,4,3,2,6,2,2,5,2,3,5,3,4,3,3,4,2,2173,2,"SportsEvent",169,11.34,8.975,"NoStatus"
"816",2,3,4,2,2,5,4,2,4,4,3,2,4,4,3,3,4,6,168,4,"SportsEvent",161.5,23.18,9.475,"NoStatus"
"817",6,4,3,5,5,4,3,3,3,5,3,5,5,3,5,5,5,6,1486,8,"Vacation",140.25,17.23,3.23125,"NoStatus"
"818",6,6,5,6,5,4,4,5,6,4,4,6,3,5,4,3,4,6,253,2,"Business",149,53.11,12.45,"Platinum"
"819",3,4,2,3,5,4,6,5,4,2,4,3,2,3,5,3,5,4,317,4,"OtherOrMixed",164,5,5,"NoStatus"
"820",4,3,4,3,3,4,1,3,2,4,2,6,4,7,4,3,2,3,700,6,"SportsEvent",134,23.56,12.2916666666667,"Silver"
"821",5,5,4,3,3,4,3,4,2,3,4,4,3,6,4,4,4,3,868,2,"Conference",144,61.93,3.975,"NoStatus"
"822",2,2,3,2,2,3,3,2,4,3,1,2,2,2,3,2,3,1,1956,6,"Conference",155.666666666667,8.91,10.4583333333333,"NoStatus"
"823",4,4,3,3,4,5,5,4,3,2,3,3,3,4,4,4,5,3,708,4,"Conference",144,26.82,4.475,"NoStatus"
"824",5,3,3,2,3,3,4,2,3,3,2,4,3,4,4,2,1,2,259,2,"SportsEvent",169,10,9.975,"NoStatus"
"825",2,4,3,4,5,4,6,5,2,3,4,2,4,5,5,5,3,3,156,1,"Conference",159,10,9.95,"NoStatus"
"826",3,3,2,2,3,1,3,3,4,3,4,4,4,2,5,3,3,2,2326,1,"Business",169,104.13,4.95,"NoStatus"
"827",5,4,4,3,3,4,3,4,3,2,2,4,3,4,3,2,3,3,2618,2,"SportsEvent",149,16.56,7.475,"NoStatus"
"828",3,5,3,4,5,7,7,5,2,3,5,3,3,4,7,6,6,5,431,3,"Business",179,13.5,11.6166666666667,"Gold"
"829",3,4,4,4,3,3,5,5,3,4,2,4,3,3,2,4,3,3,688,3,"Vacation",142.333333333333,33.73,10.9666666666667,"NoStatus"
"830",5,4,4,4,3,4,3,5,3,4,5,3,3,3,4,4,4,4,254,8,"Concert",150.25,32.55,4.225,"NoStatus"
"831",5,3,3,5,5,5,4,4,3,4,5,2,5,4,4,4,3,4,1071,4,"SportsEvent",141.5,29.72,3.975,"Gold"
"832",3,4,5,4,4,5,4,4,6,3,4,4,2,4,4,5,4,5,944,6,"Concert",157.333333333333,15.12,11.2916666666667,"Gold"
"833",6,5,3,4,4,3,2,3,3,4,3,5,5,3,3,4,4,3,1429,6,"OtherOrMixed",149,10,7.625,"Silver"
"834",5,5,5,6,5,3,2,6,3,6,4,7,5,3,6,7,4,5,96,6,"Concert",147.333333333333,17.27,4.30833333333333,"Platinum"
"835",4,4,4,5,3,4,6,6,4,5,5,4,5,4,5,5,4,4,3932,8,"Business",152.75,10,7.98125,"Gold"
"836",4,3,4,3,2,4,4,5,4,3,4,2,2,3,4,5,4,2,189,1,"Conference",169,5,12.95,"Silver"
"837",4,4,3,4,4,5,5,5,2,5,4,4,3,3,5,4,3,3,896,2,"SportsEvent",134,10,13.95,"Silver"
"838",5,5,4,5,4,3,4,3,4,5,3,4,5,7,4,4,4,5,611,7,"Vacation",150.428571428571,10,7.97857142857143,"NoStatus"
"839",5,4,5,4,4,2,4,4,5,2,3,3,3,4,1,5,4,3,329,6,"Conference",157.333333333333,42.67,8.31666666666667,"Gold"
"840",6,5,5,5,4,5,4,5,2,5,3,5,4,5,3,5,4,3,146,6,"Conference",155.666666666667,40.43,10.6333333333333,"Silver"
"841",4,3,5,4,2,3,2,4,2,4,4,6,5,5,5,4,4,3,1184,3,"Concert",149,34.84,9.3,"Silver"
"842",3,3,5,3,3,3,4,5,4,4,3,4,5,5,6,4,5,5,796,1,"Conference",139,5,5,"NoStatus"
"843",3,4,3,3,3,5,4,4,5,2,3,3,2,4,5,5,4,4,212,1,"Concert",159,52.33,14.95,"Gold"
"844",3,5,3,3,5,4,4,3,4,4,3,5,2,1,4,1,1,4,205,4,"SportsEvent",151.5,11.26,10.9625,"NoStatus"
"845",3,4,4,7,6,7,5,5,5,4,4,4,5,3,5,5,5,5,730,2,"Conference",139,10,3.975,"Gold"
"846",4,5,3,4,3,4,4,4,1,4,4,4,5,5,4,3,2,6,498,6,"Vacation",157.333333333333,10,6.79166666666667,"Silver"
"847",4,4,4,4,4,4,5,3,3,5,5,5,2,4,3,5,3,4,218,4,"Concert",139,35.14,3.225,"Silver"
"848",4,3,4,2,3,4,3,4,3,4,3,4,4,5,4,4,3,3,443,4,"Business",151.5,34.9,10.2125,"Silver"
"849",5,5,5,3,3,3,5,4,4,4,3,3,5,5,4,4,5,4,1328,3,"Concert",162.333333333333,5,6.63333333333333,"Gold"
"850",5,6,4,3,3,4,3,2,5,5,4,6,3,4,4,3,4,3,1196,2,"SportsEvent",159,29.48,8.975,"NoStatus"
"851",4,4,5,5,2,5,5,4,2,3,4,5,4,5,6,4,4,4,764,1,"OtherOrMixed",159,5,7.95,"Silver"
"852",5,6,4,3,3,6,3,4,5,2,5,4,4,5,5,4,4,4,322,6,"OtherOrMixed",177.333333333333,26.13,7.65,"NoStatus"
"853",3,3,2,3,3,2,2,5,3,3,3,3,3,4,4,3,5,2,287,5,"SportsEvent",155,5,4.57,"Silver"
"854",4,3,3,5,4,6,5,4,2,3,2,4,2,1,4,4,4,4,1126,5,"OtherOrMixed",177,31.78,9.57,"Silver"
"855",4,3,4,4,4,5,3,4,5,4,3,3,2,4,3,4,2,3,4664,3,"SportsEvent",145.666666666667,10,5,"NoStatus"
"856",4,3,4,3,3,5,4,3,3,3,4,3,2,3,4,2,3,3,193,6,"SportsEvent",174,10,6.95833333333333,"NoStatus"
"857",5,6,3,4,3,4,4,4,4,4,5,5,4,5,3,4,5,3,965,2,"OtherOrMixed",164,10,5,"NoStatus"
"858",5,4,3,4,3,5,5,5,3,3,3,4,5,5,4,3,4,4,761,4,"Vacation",154,40.08,1.9875,"Silver"
"859",3,4,3,3,5,4,4,4,4,3,2,4,4,3,5,3,4,2,790,4,"SportsEvent",159,5,9.975,"NoStatus"
"860",3,3,4,3,4,5,5,3,4,4,3,4,4,4,3,4,3,3,163,2,"Vacation",149,57.58,5,"NoStatus"
"861",2,5,5,4,5,4,5,5,3,2,4,3,3,2,3,5,5,3,949,1,"Business",149,5,0,"NoStatus"
"862",3,4,2,5,4,4,5,5,2,4,4,5,5,5,5,4,4,5,1461,3,"SportsEvent",135.666666666667,10,10.9666666666667,"Silver"
"863",6,4,6,6,5,5,4,6,5,7,5,6,5,4,6,4,5,7,720,2,"Business",149,42.63,14.95,"Platinum"
"864",2,4,2,3,2,3,6,4,3,4,3,3,4,4,5,4,4,5,177,3,"Business",162.333333333333,11.63,2.65,"Silver"
"865",4,4,5,3,4,3,2,4,4,4,3,5,5,3,4,4,4,3,292,2,"Concert",139,44.36,4.975,"Silver"
"866",5,5,6,5,4,5,3,5,3,5,3,6,6,5,4,4,4,5,1522,2,"Conference",149,10,12.45,"NoStatus"
"867",5,5,5,5,3,4,4,4,1,3,4,5,4,6,6,4,5,5,264,5,"Business",141,5,3.58,"Silver"
"868",5,5,2,5,4,7,5,3,4,4,4,4,2,6,5,5,4,5,1129,4,"Concert",166.5,68.21,9.475,"Silver"
"869",4,4,3,4,4,4,5,5,6,4,3,3,4,2,5,7,3,5,1796,6,"Business",149,31.03,9.30833333333333,"Platinum"
"870",6,5,5,5,4,6,4,7,5,5,7,5,5,6,5,7,5,6,658,1,"Business",139,10,0,"Platinum"
"871",4,4,4,3,3,5,2,4,4,5,4,4,4,6,3,3,3,4,154,4,"Conference",141.5,60.56,9.975,"NoStatus"
"872",5,5,5,6,6,6,6,7,4,5,5,4,4,5,5,4,4,7,698,3,"Concert",152.333333333333,5,10.9666666666667,"Gold"
"873",3,3,2,2,2,3,2,3,6,4,4,5,3,3,4,4,5,3,48,2,"Vacation",169,10,12.95,"NoStatus"
"874",4,4,3,4,4,6,4,3,5,3,3,5,4,5,3,4,4,4,235,4,"SportsEvent",149,5,4.975,"Silver"
"875",2,4,3,1,1,5,4,2,4,3,4,2,3,5,3,2,3,1,1197,4,"SportsEvent",179,28.01,8.725,"NoStatus"
"876",3,4,4,5,3,4,4,5,5,4,5,5,4,5,4,5,5,3,667,4,"Business",141.5,17.64,8.975,"Platinum"
"877",5,5,5,5,4,4,4,6,5,4,5,5,5,5,5,5,4,6,7220,4,"Business",161.5,5,7.4875,"Silver"
"878",3,4,4,3,2,6,3,3,3,3,2,4,3,4,4,3,3,3,51,6,"SportsEvent",174,47.02,7.61666666666667,"Silver"
"879",3,4,3,3,3,4,4,3,3,3,2,4,5,3,5,3,3,3,52,2,"SportsEvent",159,29.43,13.95,"NoStatus"
"880",3,2,3,4,3,4,4,4,2,3,3,3,4,4,4,6,5,4,77,6,"SportsEvent",149,61.17,7.625,"Silver"
"881",4,4,2,1,2,3,2,1,5,2,3,3,3,4,3,2,2,1,733,3,"SportsEvent",162.333333333333,11.97,9.3,"NoStatus"
"882",4,4,2,2,3,5,3,5,2,5,3,2,3,4,3,4,4,4,891,2,"Vacation",149,28.1,2.475,"NoStatus"
"883",4,4,3,6,5,5,4,6,6,3,4,4,5,3,6,5,4,4,366,4,"Business",169,20.27,8.225,"Platinum"
"884",3,4,5,4,3,5,2,4,5,4,7,6,4,4,4,5,4,3,3832,3,"Conference",169,5,1.65,"Silver"
"885",2,4,1,4,4,5,4,5,4,4,2,4,4,3,4,5,4,4,528,1,"Business",129,5,12.95,"Silver"
"886",3,3,3,4,5,6,5,6,4,6,6,6,5,3,4,4,4,4,1149,2,"Business",159,47.06,12.95,"Silver"
"887",4,5,4,4,4,6,4,4,3,5,2,5,4,3,4,3,4,5,1295,4,"Conference",146.5,17.63,7.475,"NoStatus"
"888",4,3,3,4,4,3,5,4,4,5,6,4,3,4,3,3,2,4,356,3,"SportsEvent",142.333333333333,10,10.3,"Silver"
"889",3,3,3,3,3,4,4,4,1,6,3,4,4,4,4,4,4,6,357,4,"Conference",134,10,5.2125,"Gold"
"890",4,5,5,5,5,6,4,5,3,4,4,5,4,5,4,4,5,5,47,1,"Conference",129,5,7.95,"NoStatus"
"891",5,5,5,3,4,5,3,3,4,4,3,5,4,3,3,4,4,4,990,1,"OtherOrMixed",139,5,7.95,"NoStatus"
"892",5,5,5,5,4,5,5,6,5,5,4,6,4,3,5,4,4,5,489,4,"Business",154,27.12,13.45,"NoStatus"
"893",4,3,5,3,4,5,4,5,4,3,4,4,3,5,4,3,3,3,2071,6,"Business",167.333333333333,11.83,7.15,"Gold"
"894",4,4,3,3,5,3,6,5,3,2,3,3,4,3,5,3,3,3,1237,1,"SportsEvent",159,5,0,"NoStatus"
"895",5,6,5,5,5,6,2,6,6,4,5,5,6,4,4,6,5,6,1268,1,"Business",159,5,9.95,"Platinum"
"896",3,5,5,3,4,3,4,5,2,3,3,4,4,3,3,3,4,4,3624,3,"Vacation",169,21.13,3.31666666666667,"NoStatus"
"897",4,6,5,4,5,6,4,5,5,4,5,5,5,3,5,6,4,3,86,3,"Business",159,32.64,4.96666666666667,"Gold"
"898",3,3,3,2,5,4,3,3,3,2,4,4,2,3,4,2,2,2,71,3,"SportsEvent",162.333333333333,5,9.95,"Silver"
"899",3,4,3,3,3,2,3,4,3,4,4,5,6,3,4,5,4,3,446,4,"Concert",156.5,60.6,2.4875,"Silver"
"900",2,3,3,3,4,4,3,1,4,4,3,4,3,3,3,3,4,2,104,7,"Vacation",150.428571428571,17.05,10.8214285714286,"NoStatus"
"901",5,6,3,5,5,4,5,5,5,4,6,3,4,3,5,6,6,7,1894,3,"Conference",152.333333333333,10,7.65,"Platinum"
"902",5,4,4,4,3,6,3,5,5,4,4,3,2,5,3,5,3,4,110,4,"OtherOrMixed",156.5,5,9.475,"Silver"
"903",2,4,5,3,5,5,5,3,2,3,3,2,2,3,4,3,3,3,1104,2,"SportsEvent",159,5,8.95,"NoStatus"
"904",4,5,5,4,5,5,5,5,4,3,5,5,4,5,3,6,5,4,204,6,"Conference",157.333333333333,39.87,4.64166666666667,"NoStatus"
"905",1,5,4,7,5,5,5,6,5,3,6,5,6,4,6,6,5,3,154,3,"Conference",162.333333333333,36.68,7.61666666666667,"Gold"
"906",4,4,5,4,2,4,3,5,1,4,3,3,4,3,4,4,4,3,371,1,"Concert",149,54.76,5,"Platinum"
"907",2,4,3,3,2,4,2,5,6,3,4,5,5,5,5,4,4,4,189,7,"SportsEvent",150.428571428571,54.97,11.5285714285714,"Silver"
"908",4,2,4,4,4,4,3,4,4,4,2,5,4,3,4,3,3,4,1371,2,"Vacation",139,47.79,8.975,"Gold"
"909",4,4,5,6,4,4,4,5,3,5,4,5,5,5,6,4,4,6,349,2,"Business",139,5,0,"Silver"
"910",3,3,4,4,3,3,3,5,3,5,4,5,4,3,3,4,3,3,423,6,"SportsEvent",147.333333333333,35.73,3.475,"Silver"
"911",4,5,4,3,3,4,5,5,2,3,3,3,4,3,4,5,5,4,398,2,"Concert",164,5,11.45,"Gold"
"912",2,4,3,3,3,4,5,3,4,3,3,4,2,5,2,3,2,4,559,2,"SportsEvent",144,17.12,5,"NoStatus"
"913",5,5,3,5,4,3,4,4,5,4,4,5,6,5,5,6,3,6,313,4,"Business",146.5,5,8.7125,"Gold"
"914",2,3,3,3,3,5,5,5,3,2,5,2,2,2,3,3,2,4,18,1,"Business",159,63.19,7.95,"NoStatus"
"915",3,3,5,2,2,3,2,3,4,2,4,3,3,4,4,5,4,3,494,2,"OtherOrMixed",159,64.63,4.975,"NoStatus"
"916",5,4,6,3,5,5,2,4,1,3,4,4,3,3,3,4,4,4,1269,8,"OtherOrMixed",150.25,31.84,3.975,"Gold"
"917",4,4,5,4,4,6,4,5,5,6,4,5,3,3,4,5,3,4,292,2,"SportsEvent",134,54.38,5,"NoStatus"
"918",5,4,4,4,4,4,4,4,3,3,1,3,4,3,5,3,3,3,1045,6,"Conference",165.666666666667,23.87,7.15,"Silver"
"919",5,3,3,4,4,1,5,3,5,2,5,3,2,4,2,4,4,3,199,4,"SportsEvent",169,30.02,6.9625,"NoStatus"
"920",3,5,4,4,4,3,3,5,4,4,4,4,4,4,4,4,4,5,893,4,"SportsEvent",166.5,24.06,3.225,"Silver"
"921",5,4,4,5,4,5,4,5,4,4,3,6,5,7,6,4,5,5,227,4,"Business",164,58.11,7.4875,"Silver"
"922",5,4,4,5,5,6,3,6,6,4,5,5,3,2,4,5,5,4,574,6,"Business",150.666666666667,19.86,10.4666666666667,"Gold"
"923",4,5,3,5,3,5,3,6,4,5,4,5,3,5,4,6,4,3,571,2,"Business",139,10,8.95,"Silver"
"924",6,5,3,5,5,4,6,6,5,6,4,5,5,3,6,4,3,4,97,7,"Conference",133.285714285714,17.72,2.84285714285714,"Silver"
"925",6,3,4,4,3,4,2,4,3,4,5,6,6,6,5,5,5,4,526,4,"Conference",139,23.42,6.2375,"NoStatus"
"926",2,4,4,3,3,4,1,3,1,3,4,5,3,5,5,3,3,3,2624,3,"SportsEvent",145.666666666667,35.25,6.95,"NoStatus"
"927",4,4,4,5,4,3,4,6,3,4,4,5,7,5,6,4,5,4,630,1,"Business",129,15,0,"Silver"
"928",5,5,5,3,4,5,4,5,3,3,4,3,4,6,5,3,5,5,146,2,"Business",149,5,8.975,"Gold"
"929",4,5,4,4,4,5,5,4,3,2,3,3,3,5,5,4,3,4,63,2,"Vacation",184,46.83,3.975,"NoStatus"
"930",6,5,4,5,5,5,6,5,4,4,4,4,4,5,6,3,2,3,2506,2,"SportsEvent",149,69.38,13.95,"NoStatus"
"931",6,4,4,4,3,2,2,4,3,3,4,4,5,4,2,3,4,6,426,2,"Conference",159,20.84,8.975,"Silver"
"932",4,6,3,4,4,4,4,5,4,4,5,5,5,6,5,4,5,4,241,6,"Conference",137.333333333333,5.06,6.79166666666667,"NoStatus"
"933",4,5,3,4,3,5,4,3,4,4,4,4,4,4,3,2,4,4,3801,2,"SportsEvent",164,68.29,8.975,"NoStatus"
"934",2,3,3,2,1,4,3,3,2,4,5,5,2,1,3,4,5,3,420,1,"Concert",169,15,4.95,"Gold"
"935",3,3,4,3,3,4,3,3,3,3,6,4,3,6,6,3,2,3,210,2,"Concert",144,5,0,"Silver"
"936",4,5,5,2,4,3,4,3,3,5,3,5,3,4,3,4,4,2,503,1,"Conference",149,62.6,0,"NoStatus"
"937",3,4,4,5,4,4,5,5,4,3,4,5,5,5,4,3,3,4,606,2,"Concert",159,5,6.45,"NoStatus"
"938",5,5,2,4,2,4,4,5,5,4,5,5,4,4,5,4,4,6,372,8,"OtherOrMixed",159,42.96,6.0875,"Platinum"
"939",4,5,3,4,4,4,4,4,2,2,4,4,5,3,5,4,4,5,824,2,"Concert",159,56.48,7.95,"Silver"
"940",4,3,4,4,5,5,5,4,4,2,4,3,4,3,4,3,3,2,2257,7,"SportsEvent",141.857142857143,66.49,12.2428571428571,"Silver"
"941",4,5,3,4,3,4,3,6,5,3,4,5,5,4,4,3,3,4,75,7,"Business",150.428571428571,64.18,12.9571428571429,"NoStatus"
"942",4,5,7,6,4,5,3,4,3,4,6,5,5,4,5,5,5,5,2314,6,"Business",139,36.24,6.45833333333333,"Platinum"
"943",5,4,4,5,4,5,3,6,5,5,6,6,5,4,5,6,5,5,1234,4,"Business",144,9.69,5.9625,"Platinum"
"944",5,4,4,3,3,3,3,5,6,2,5,4,3,3,6,5,4,4,2209,2,"SportsEvent",174,5,5,"Silver"
"945",6,6,4,5,4,6,2,5,4,7,5,6,5,7,5,5,4,5,686,3,"Conference",159,15,2.65,"Silver"
"946",5,4,4,5,5,3,5,7,4,5,6,5,6,5,5,7,7,7,173,1,"Business",149,5,7.95,"Platinum"
"947",3,4,3,4,5,5,5,6,4,3,4,4,3,3,4,6,6,5,1301,2,"Business",134,5,2.475,"Gold"
"948",6,4,5,5,4,3,3,5,3,4,5,6,5,6,4,4,4,5,294,6,"Conference",165.666666666667,27.65,11.4583333333333,"Silver"
"949",5,4,5,3,4,4,5,4,4,3,3,2,3,3,4,3,3,4,4289,2,"SportsEvent",159,21.27,7.475,"Silver"
"950",5,5,4,6,4,4,3,5,2,5,4,5,5,5,6,3,4,3,359,2,"Vacation",149,54,11.45,"Silver"
"951",3,3,4,4,2,4,4,4,2,4,4,5,4,5,4,4,4,4,1762,2,"OtherOrMixed",149,43.64,9.975,"Silver"
"952",5,4,2,5,6,5,3,5,4,6,5,5,5,5,4,5,5,6,85,4,"Business",149,19.86,12.4625,"Platinum"
"953",5,6,5,4,4,4,5,4,7,2,4,4,3,2,4,5,6,5,279,8,"Conference",177.75,5,5.99375,"NoStatus"
"954",2,4,4,4,4,4,5,5,5,3,5,4,3,4,3,4,4,3,40,4,"Business",171.5,10.97,2.4875,"Silver"
"955",2,3,3,3,2,3,4,3,4,3,4,4,6,3,5,4,4,3,2261,1,"Business",159,75.71,0,"Silver"
"956",3,3,3,5,5,6,3,5,3,5,5,7,5,4,4,4,5,4,1001,4,"OtherOrMixed",129,36.68,8.45,"Silver"
"957",5,4,4,2,3,4,2,3,3,5,4,5,2,1,4,3,4,3,425,3,"Vacation",152.333333333333,11.48,5.96666666666667,"NoStatus"
"958",4,3,4,3,2,4,3,3,2,4,2,4,4,5,4,3,2,4,880,4,"SportsEvent",136.5,11.19,5.2125,"NoStatus"
"959",3,4,5,4,6,5,5,3,5,3,3,4,4,4,4,5,3,2,707,2,"SportsEvent",159,5,2.475,"NoStatus"
"960",3,4,5,3,3,3,3,6,4,5,5,4,7,4,5,5,3,5,2679,3,"OtherOrMixed",162.333333333333,13.28,8.61666666666667,"Silver"
"961",3,3,4,4,3,5,4,3,4,2,3,4,4,3,2,2,2,4,631,1,"Concert",139,10,0,"NoStatus"
"962",3,4,5,5,5,3,3,4,4,4,6,6,6,7,6,5,4,4,268,9,"Business",151.222222222222,15.41,3.97222222222222,"Silver"
"963",5,4,3,2,3,4,2,3,3,2,5,3,3,5,3,5,5,4,4275,2,"Business",184,0,3.975,"Silver"
"964",3,4,3,4,4,5,4,3,4,3,3,3,5,7,4,3,2,4,225,2,"SportsEvent",159,29.34,9.975,"NoStatus"
"965",3,3,4,1,2,2,4,2,4,2,4,2,1,4,3,3,3,2,507,4,"SportsEvent",156.5,10,12.95,"NoStatus"
"966",3,5,6,4,4,4,2,4,5,4,5,5,2,2,4,4,3,4,736,1,"Business",189,5,0,"Silver"
"967",5,5,6,6,6,5,4,6,3,3,5,3,4,2,4,4,4,4,2396,3,"Business",145.666666666667,5,10.9666666666667,"Gold"
"968",4,4,4,4,2,5,2,5,4,4,5,5,3,4,4,4,4,3,225,5,"Business",157,10.49,5.17,"Silver"
"969",4,3,3,4,3,2,3,5,4,5,4,5,3,5,5,4,4,5,341,4,"Conference",144,10,8.225,"Silver"
"970",4,4,4,3,3,4,4,3,2,3,4,5,2,3,4,3,3,5,116,4,"OtherOrMixed",159,52.7,4.4625,"Gold"
"971",4,4,4,3,3,4,5,2,4,3,4,3,3,4,5,2,4,3,1562,2,"Vacation",169,5,4.975,"NoStatus"
"972",1,3,4,2,2,2,3,3,4,3,4,5,5,4,4,3,4,2,2484,5,"Vacation",161,20.8,8.58,"NoStatus"
"973",5,5,3,4,4,3,4,3,3,3,3,4,5,3,4,4,3,4,2061,4,"SportsEvent",154,38.83,8.225,"NoStatus"
"974",4,4,6,3,4,4,4,3,4,2,3,5,4,5,5,3,4,3,1179,6,"Conference",160.666666666667,12.7,9.64166666666667,"Silver"
"975",6,5,3,3,3,2,3,5,3,4,4,4,2,3,3,6,4,4,161,4,"Conference",169,33.66,8.975,"Silver"
"976",4,6,4,4,3,5,4,4,3,4,5,5,5,5,4,6,5,5,741,3,"Concert",132.333333333333,5,5.3,"Gold"
"977",3,3,4,4,2,5,4,4,3,5,4,5,3,4,4,3,4,4,619,2,"Vacation",159,15.11,8.975,"NoStatus"
"978",4,4,4,5,5,3,4,4,2,2,3,3,3,4,5,3,3,4,129,2,"Vacation",169,5,9.975,"Silver"
"979",4,4,4,2,2,4,4,4,4,2,4,2,3,4,4,5,5,2,1567,13,"OtherOrMixed",160.538461538462,21.17,9.35769230769231,"NoStatus"
"980",4,4,4,3,2,4,4,3,5,4,5,5,4,5,4,4,3,4,701,3,"Vacation",142.333333333333,5,11.6333333333333,"Silver"
"981",4,5,4,6,5,6,5,6,6,3,5,5,5,5,4,4,4,6,2470,8,"Business",151.5,8.03,11.7125,"Silver"
"982",4,3,3,4,3,5,4,5,5,4,5,4,4,5,4,5,5,4,395,3,"Business",152.333333333333,5,0,"Gold"
"983",3,4,5,2,2,3,3,4,5,3,4,3,4,4,3,2,4,2,147,1,"SportsEvent",139,5,12.95,"NoStatus"
"984",4,3,3,2,5,3,3,4,3,5,4,4,3,3,3,4,3,4,613,4,"SportsEvent",136.5,23.13,5.7125,"NoStatus"
"985",5,4,4,4,4,3,3,5,6,4,4,5,4,4,5,3,4,5,2084,7,"SportsEvent",147.571428571429,6.95,9.4,"Silver"
"986",5,5,5,6,4,5,5,7,2,3,4,4,5,6,5,5,5,3,753,3,"Business",152.333333333333,63.81,9.3,"Gold"
"987",7,6,4,4,3,4,4,4,4,3,5,6,2,4,3,3,4,3,881,4,"Vacation",149,29.56,14.45,"NoStatus"
"988",4,3,5,4,5,5,4,5,3,4,4,4,4,4,4,4,6,3,106,4,"Business",151.5,12.61,6.9625,"Gold"
"989",4,3,4,3,4,4,3,4,4,3,4,4,4,3,3,5,4,4,673,1,"Conference",159,10,0,"NoStatus"
"990",1,4,3,4,3,2,4,4,4,4,5,5,4,3,2,3,2,3,3485,1,"Business",149,10,0,"Silver"
"991",4,4,4,4,4,5,3,3,4,3,4,5,4,4,4,4,4,4,1359,3,"Vacation",169,21.54,7.65,"NoStatus"
"992",3,3,5,2,2,1,4,3,5,2,4,4,2,4,2,3,4,4,277,7,"Vacation",166.142857142857,50.15,11.25,"NoStatus"
"993",4,3,5,4,3,4,3,4,2,4,4,4,5,5,5,4,3,5,2279,2,"SportsEvent",134,35.9,9.95,"Silver"
"994",4,4,3,4,3,4,4,3,4,4,2,4,4,3,4,2,3,4,5012,3,"SportsEvent",139,8.31,7.65,"Silver"
"995",3,4,3,3,4,5,3,5,4,2,5,4,2,4,3,4,5,3,785,6,"Business",145.666666666667,6.07,10.1333333333333,"Silver"
"996",3,3,4,5,3,2,4,5,4,4,4,5,4,4,5,4,5,4,4473,6,"Concert",154,37.92,9.30833333333333,"Gold"
"997",2,4,3,5,4,5,5,5,5,4,5,7,5,7,4,4,4,5,189,4,"Concert",154,31.75,6.9625,"Gold"
"998",6,5,4,3,3,4,3,4,3,4,3,5,4,5,6,3,4,4,190,5,"Vacation",145,10.13,9.17,"Silver"
"999",3,6,3,6,5,6,4,4,4,5,4,5,4,3,3,4,5,4,119,2,"Conference",164,57.57,2.475,"NoStatus"
"1000",3,3,3,3,4,4,4,3,4,3,5,5,4,5,4,3,4,3,479,2,"Vacation",169,7.97,3.975,"NoStatus"
"1001",5,4,3,3,4,5,5,3,3,4,4,3,3,1,4,2,3,5,254,13,"Conference",159,41.53,5.35,"NoStatus"
"1002",4,4,4,4,3,5,3,4,2,4,2,2,3,4,4,3,4,4,217,6,"Vacation",165.666666666667,10,3.475,"NoStatus"
"1003",6,4,6,2,2,3,2,3,2,4,6,6,5,3,5,4,5,3,226,13,"Vacation",137.461538461538,13.65,6.73076923076923,"Silver"
"1004",4,4,5,5,4,4,5,4,5,5,5,5,5,4,3,5,5,4,166,1,"Business",129,10,12.95,"Platinum"
"1005",3,3,4,2,2,4,4,4,6,5,3,5,3,4,4,3,2,1,326,4,"SportsEvent",164,29.9,8.225,"NoStatus"
"1006",2,4,5,2,2,3,3,2,3,4,3,4,3,3,3,5,5,2,741,5,"Vacation",151,18.73,7.16,"NoStatus"
"1007",4,3,4,5,4,5,3,4,3,3,4,6,5,6,5,4,4,3,821,9,"Conference",146.777777777778,52.88,5.08333333333333,"NoStatus"
"1008",5,4,5,3,1,5,4,4,3,3,3,4,3,4,5,3,3,4,839,2,"SportsEvent",139,39.85,0,"Silver"
"1009",4,4,3,3,2,3,3,3,4,4,4,4,3,5,3,2,4,3,771,7,"SportsEvent",134.714285714286,6.38,12.6714285714286,"NoStatus"
"1010",2,4,2,2,2,5,4,4,4,3,4,3,2,4,4,3,4,4,256,1,"Vacation",169,10,5,"NoStatus"
"1011",4,4,4,5,5,5,4,5,3,4,3,5,5,2,4,5,4,4,179,4,"Business",139,31.39,11.9625,"Gold"
"1012",5,4,4,4,5,4,3,5,6,4,7,4,4,3,4,5,5,5,427,4,"Conference",156.5,28.74,6.2125,"Silver"
"1013",3,4,5,3,1,4,2,3,4,3,3,6,4,4,5,4,3,6,644,2,"SportsEvent",149,23.17,8.975,"NoStatus"
"1014",5,5,6,4,4,6,5,5,3,5,4,4,5,5,5,3,3,5,459,2,"SportsEvent",164,36.06,13.95,"Silver"
"1015",5,4,4,4,3,5,4,4,6,4,4,4,5,6,6,4,4,4,938,2,"SportsEvent",159,10,8.975,"Gold"
"1016",4,5,3,3,3,6,4,4,5,2,3,4,3,4,4,3,4,1,136,5,"SportsEvent",157,46.52,10.97,"NoStatus"
"1017",5,6,3,4,4,5,4,4,6,3,5,4,2,2,4,4,4,3,280,2,"Conference",169,33.81,0,"Silver"
