"","resp_id","ques","alt","segment","seat","trans","convert","price","choice"
"547",19,3,1,"racer",5,"manual","no",35,1
"548",19,3,2,"racer",5,"auto","no",40,0
"549",19,3,3,"racer",4,"auto","no",40,0
"550",19,4,1,"racer",4,"auto","no",35,0
"551",19,4,2,"racer",2,"auto","no",35,0
"552",19,4,3,"racer",5,"manual","yes",35,1
"553",19,5,1,"racer",5,"manual","yes",30,0
"554",19,5,2,"racer",4,"auto","yes",30,1
"555",19,5,3,"racer",2,"manual","yes",35,0
"556",19,6,1,"racer",5,"auto","yes",30,0
"557",19,6,2,"racer",5,"manual","no",30,1
"558",19,6,3,"racer",5,"manual","yes",40,0
"559",19,7,1,"racer",4,"auto","no",30,1
"560",19,7,2,"racer",4,"manual","no",40,0
"561",19,7,3,"racer",4,"manual","no",35,0
"562",19,8,1,"racer",2,"auto","no",30,0
"563",19,8,2,"racer",5,"auto","no",35,1
"564",19,8,3,"racer",5,"manual","no",40,0
"565",19,9,1,"racer",2,"manual","no",40,0
"566",19,9,2,"racer",4,"manual","yes",35,1
"567",19,9,3,"racer",2,"manual","yes",40,0
"568",19,10,1,"racer",4,"auto","yes",35,0
"569",19,10,2,"racer",2,"manual","no",30,0
"570",19,10,3,"racer",5,"auto","no",30,1
"571",20,1,1,"basic",5,"auto","yes",30,1
"572",20,1,2,"basic",5,"auto","no",30,0
"573",20,1,3,"basic",5,"auto","yes",40,0
"574",20,2,1,"basic",4,"auto","yes",30,1
"575",20,2,2,"basic",4,"manual","no",40,0
"576",20,2,3,"basic",5,"manual","no",35,0
"577",20,3,1,"basic",5,"manual","yes",35,0
"578",20,3,2,"basic",5,"auto","no",35,1
"579",20,3,3,"basic",2,"auto","no",40,0
"580",20,4,1,"basic",4,"auto","no",30,1
"581",20,4,2,"basic",2,"manual","yes",35,0
"582",20,4,3,"basic",2,"auto","no",30,0
"583",20,5,1,"basic",2,"manual","no",30,1
"584",20,5,2,"basic",2,"manual","yes",40,0
"585",20,5,3,"basic",4,"manual","no",35,0
"586",20,6,1,"basic",5,"manual","no",30,0
"587",20,6,2,"basic",4,"auto","no",35,1
"588",20,6,3,"basic",2,"manual","no",35,0
"589",20,7,1,"basic",4,"manual","yes",35,0
"590",20,7,2,"basic",4,"auto","yes",35,1
"591",20,7,3,"basic",2,"auto","yes",35,0
"592",20,8,1,"basic",2,"auto","yes",40,1
"593",20,8,2,"basic",5,"manual","yes",40,0
"594",20,8,3,"basic",4,"auto","no",40,0
"595",20,9,1,"basic",4,"manual","no",30,1
"596",20,9,2,"basic",2,"manual","yes",30,0
"597",20,9,3,"basic",2,"manual","no",40,0
"598",20,10,1,"basic",4,"auto","yes",40,0
"599",20,10,2,"basic",5,"manual","yes",30,0
"600",20,10,3,"basic",2,"auto","no",35,1
"601",21,1,1,"fun",2,"manual","no",35,0
"602",21,1,2,"fun",4,"auto","yes",35,0
"603",21,1,3,"fun",2,"auto","no",40,1
"604",21,2,1,"fun",5,"manual","yes",40,0
"605",21,2,2,"fun",4,"manual","no",35,0
"606",21,2,3,"fun",4,"auto","no",40,1
"607",21,3,1,"fun",4,"auto","yes",40,0
"608",21,3,2,"fun",2,"auto","no",35,1
"609",21,3,3,"fun",4,"auto","yes",30,0
"610",21,4,1,"fun",5,"auto","yes",30,1
"611",21,4,2,"fun",2,"auto","yes",40,0
"612",21,4,3,"fun",2,"manual","yes",40,0
"613",21,5,1,"fun",2,"manual","yes",30,1
"614",21,5,2,"fun",5,"manual","no",40,0
"615",21,5,3,"fun",4,"manual","yes",30,0
"616",21,6,1,"fun",2,"manual","yes",35,1
"617",21,6,2,"fun",4,"manual","no",40,0
"618",21,6,3,"fun",2,"manual","no",30,0
"619",21,7,1,"fun",4,"auto","no",35,0
"620",21,7,2,"fun",5,"auto","no",35,1
"621",21,7,3,"fun",5,"manual","yes",35,0
"622",21,8,1,"fun",2,"auto","yes",35,0
"623",21,8,2,"fun",5,"manual","no",35,0
"624",21,8,3,"fun",2,"auto","yes",30,1
"625",21,9,1,"fun",2,"auto","no",30,1
"626",21,9,2,"fun",4,"manual","yes",40,0
"627",21,9,3,"fun",5,"manual","yes",30,0
"628",21,10,1,"fun",4,"manual","yes",35,1
"629",21,10,2,"fun",2,"manual","no",40,0
"630",21,10,3,"fun",5,"manual","no",30,0
"631",22,1,1,"basic",4,"manual","no",35,0
"632",22,1,2,"basic",4,"auto","no",40,0
"633",22,1,3,"basic",2,"manual","yes",35,1
"634",22,2,1,"basic",2,"auto","yes",35,0
"635",22,2,2,"basic",2,"auto","no",30,1
"636",22,2,3,"basic",5,"auto","yes",35,0
"637",22,3,1,"basic",2,"auto","yes",30,1
"638",22,3,2,"basic",2,"manual","no",30,0
"639",22,3,3,"basic",2,"auto","yes",40,0
"640",22,4,1,"basic",4,"auto","no",30,1
"641",22,4,2,"basic",4,"auto","yes",35,0
"642",22,4,3,"basic",2,"auto","no",35,0
"643",22,5,1,"basic",4,"auto","yes",40,0
"644",22,5,2,"basic",4,"manual","yes",30,0
"645",22,5,3,"basic",4,"auto","no",35,1
"646",22,6,1,"basic",5,"auto","no",30,0
"647",22,6,2,"basic",4,"manual","no",40,0
"648",22,6,3,"basic",4,"auto","yes",30,1
"649",22,7,1,"basic",4,"manual","no",30,0
"650",22,7,2,"basic",2,"auto","no",40,0
"651",22,7,3,"basic",2,"manual","yes",30,1
"652",22,8,1,"basic",5,"auto","yes",30,1
"653",22,8,2,"basic",5,"manual","no",40,0
"654",22,8,3,"basic",5,"auto","no",40,0
"655",22,9,1,"basic",5,"auto","no",35,1
"656",22,9,2,"basic",4,"manual","yes",35,0
"657",22,9,3,"basic",4,"manual","yes",40,0
"658",22,10,1,"basic",5,"manual","yes",30,0
"659",22,10,2,"basic",5,"manual","yes",35,1
"660",22,10,3,"basic",5,"manual","no",30,0
"661",23,1,1,"fun",2,"auto","no",35,1
"662",23,1,2,"fun",5,"auto","yes",40,0
"663",23,1,3,"fun",4,"manual","yes",30,0
"664",23,2,1,"fun",5,"auto","no",35,0
"665",23,2,2,"fun",5,"manual","no",30,0
"666",23,2,3,"fun",5,"auto","yes",30,1
"667",23,3,1,"fun",4,"manual","no",35,0
"668",23,3,2,"fun",4,"manual","yes",40,0
"669",23,3,3,"fun",4,"auto","no",35,1
"670",23,4,1,"fun",4,"auto","no",40,0
"671",23,4,2,"fun",2,"manual","no",35,0
"672",23,4,3,"fun",5,"auto","yes",35,1
"673",23,5,1,"fun",4,"manual","yes",35,0
"674",23,5,2,"fun",5,"manual","yes",35,1
"675",23,5,3,"fun",2,"auto","no",30,0
"676",23,6,1,"fun",2,"auto","no",40,0
"677",23,6,2,"fun",4,"manual","no",30,0
"678",23,6,3,"fun",5,"manual","yes",30,1
"679",23,7,1,"fun",2,"auto","yes",30,1
"680",23,7,2,"fun",2,"auto","yes",35,0
"681",23,7,3,"fun",5,"manual","no",40,0
"682",23,8,1,"fun",2,"auto","yes",40,0
"683",23,8,2,"fun",2,"manual","yes",35,0
"684",23,8,3,"fun",4,"auto","yes",30,1
"685",23,9,1,"fun",5,"auto","no",30,1
"686",23,9,2,"fun",5,"manual","no",35,0
"687",23,9,3,"fun",4,"manual","no",40,0
"688",23,10,1,"fun",2,"manual","yes",40,1
"689",23,10,2,"fun",4,"auto","no",30,0
"690",23,10,3,"fun",4,"auto","yes",40,0
"691",24,1,1,"basic",5,"auto","no",30,1
"692",24,1,2,"basic",2,"auto","yes",30,0
"693",24,1,3,"basic",4,"manual","no",35,0
"694",24,2,1,"basic",4,"auto","yes",35,0
"695",24,2,2,"basic",2,"manual","yes",40,0
"696",24,2,3,"basic",5,"auto","no",35,1
"697",24,3,1,"basic",4,"manual","yes",35,0
"698",24,3,2,"basic",2,"auto","no",30,1
"699",24,3,3,"basic",2,"manual","yes",30,0
"700",24,4,1,"basic",5,"auto","yes",30,1
"701",24,4,2,"basic",4,"manual","no",40,0
"702",24,4,3,"basic",2,"auto","yes",35,0
"703",24,5,1,"basic",4,"auto","no",30,1
"704",24,5,2,"basic",5,"auto","no",40,0
"705",24,5,3,"basic",4,"auto","yes",40,0
"706",24,6,1,"basic",5,"manual","no",30,0
"707",24,6,2,"basic",4,"manual","yes",30,1
"708",24,6,3,"basic",4,"auto","no",40,0
"709",24,7,1,"basic",4,"auto","yes",30,1
"710",24,7,2,"basic",4,"manual","yes",40,0
"711",24,7,3,"basic",2,"auto","yes",40,0
"712",24,8,1,"basic",5,"manual","yes",30,0
"713",24,8,2,"basic",2,"manual","no",30,1
"714",24,8,3,"basic",2,"manual","yes",35,0
"715",24,9,1,"basic",5,"auto","yes",35,1
"716",24,9,2,"basic",4,"manual","no",30,0
"717",24,9,3,"basic",5,"manual","yes",35,0
"718",24,10,1,"basic",2,"auto","no",35,0
"719",24,10,2,"basic",5,"auto","yes",40,0
"720",24,10,3,"basic",5,"manual","no",35,1
"721",25,1,1,"basic",4,"auto","no",35,1
"722",25,1,2,"basic",5,"manual","yes",40,0
"723",25,1,3,"basic",5,"auto","yes",35,0
"724",25,2,1,"basic",4,"manual","yes",35,0
"725",25,2,2,"basic",5,"auto","no",35,0
"726",25,2,3,"basic",4,"auto","no",30,1
"727",25,3,1,"basic",5,"auto","no",30,1
"728",25,3,2,"basic",5,"manual","yes",35,0
"729",25,3,3,"basic",4,"manual","no",30,0
"730",25,4,1,"basic",2,"auto","no",35,0
"731",25,4,2,"basic",2,"manual","yes",30,1
"732",25,4,3,"basic",4,"auto","yes",40,0
"733",25,5,1,"basic",5,"manual","no",30,0
"734",25,5,2,"basic",2,"manual","no",30,1
"735",25,5,3,"basic",4,"manual","yes",40,0
"736",25,6,1,"basic",5,"auto","yes",40,0
"737",25,6,2,"basic",4,"auto","no",40,0
"738",25,6,3,"basic",4,"manual","no",35,1
"739",25,7,1,"basic",2,"manual","yes",35,1
"740",25,7,2,"basic",4,"auto","yes",35,0
"741",25,7,3,"basic",5,"manual","no",40,0
"742",25,8,1,"basic",5,"auto","yes",30,1
"743",25,8,2,"basic",2,"auto","no",40,0
"744",25,8,3,"basic",4,"manual","no",40,0
"745",25,9,1,"basic",4,"manual","yes",30,0
"746",25,9,2,"basic",2,"auto","yes",40,1
"747",25,9,3,"basic",5,"manual","no",35,0
"748",25,10,1,"basic",4,"auto","yes",30,1
"749",25,10,2,"basic",2,"auto","yes",35,0
"750",25,10,3,"basic",2,"auto","yes",30,0
"751",26,1,1,"basic",4,"manual","no",35,0
"752",26,1,2,"basic",2,"manual","yes",40,0
"753",26,1,3,"basic",5,"manual","no",30,1
"754",26,2,1,"basic",5,"auto","no",35,1
"755",26,2,2,"basic",2,"manual","yes",30,0
"756",26,2,3,"basic",5,"manual","yes",40,0
"757",26,3,1,"basic",5,"auto","yes",40,0
"758",26,3,2,"basic",2,"auto","yes",30,1
"759",26,3,3,"basic",2,"manual","yes",35,0
"760",26,4,1,"basic",5,"manual","no",35,0
"761",26,4,2,"basic",4,"manual","yes",35,0
"762",26,4,3,"basic",4,"auto","yes",30,1
"763",26,5,1,"basic",4,"manual","no",30,0
"764",26,5,2,"basic",4,"auto","no",30,1
"765",26,5,3,"basic",5,"auto","no",40,0
"766",26,6,1,"basic",5,"auto","no",30,1
"767",26,6,2,"basic",2,"auto","yes",35,0
"768",26,6,3,"basic",2,"manual","no",30,0
"769",26,7,1,"basic",5,"auto","yes",35,1
"770",26,7,2,"basic",4,"manual","no",40,0
"771",26,7,3,"basic",2,"manual","no",35,0
"772",26,8,1,"basic",4,"auto","no",35,0
"773",26,8,2,"basic",2,"auto","no",30,1
"774",26,8,3,"basic",2,"auto","no",35,0
"775",26,9,1,"basic",5,"manual","yes",35,0
"776",26,9,2,"basic",4,"manual","yes",30,0
"777",26,9,3,"basic",4,"auto","yes",35,1
"778",26,10,1,"basic",2,"auto","yes",40,0
"779",26,10,2,"basic",4,"auto","yes",40,0
"780",26,10,3,"basic",5,"auto","yes",30,1
"781",27,1,1,"basic",2,"manual","yes",30,0
"782",27,1,2,"basic",5,"auto","no",40,0
"783",27,1,3,"basic",5,"manual","no",30,1
"784",27,2,1,"basic",5,"auto","yes",35,1
"785",27,2,2,"basic",5,"manual","yes",30,0
"786",27,2,3,"basic",5,"auto","yes",40,0
"787",27,3,1,"basic",5,"auto","no",30,1
"788",27,3,2,"basic",4,"manual","yes",35,0
"789",27,3,3,"basic",4,"auto","yes",35,0
"790",27,4,1,"basic",4,"auto","no",40,0
"791",27,4,2,"basic",2,"auto","no",40,0
"792",27,4,3,"basic",5,"auto","no",35,1
"793",27,5,1,"basic",2,"auto","no",35,0
"794",27,5,2,"basic",2,"auto","no",30,1
"795",27,5,3,"basic",5,"manual","yes",40,0
"796",27,6,1,"basic",5,"manual","no",35,0
"797",27,6,2,"basic",4,"manual","no",40,1
"798",27,6,3,"basic",4,"manual","yes",40,0
"799",27,7,1,"basic",4,"manual","no",30,0
"800",27,7,2,"basic",4,"auto","no",35,0
"801",27,7,3,"basic",2,"auto","yes",30,1
"802",27,8,1,"basic",4,"auto","yes",30,1
"803",27,8,2,"basic",2,"manual","yes",40,0
"804",27,8,3,"basic",2,"auto","yes",35,0
"805",27,9,1,"basic",4,"manual","no",35,0
"806",27,9,2,"basic",5,"manual","yes",35,1
"807",27,9,3,"basic",2,"manual","no",40,0
"808",27,10,1,"basic",5,"auto","yes",30,1
"809",27,10,2,"basic",2,"manual","no",30,0
"810",27,10,3,"basic",2,"manual","no",35,0
"811",28,1,1,"fun",2,"auto","yes",35,0
"812",28,1,2,"fun",2,"manual","no",40,0
"813",28,1,3,"fun",5,"auto","yes",40,1
"814",28,2,1,"fun",2,"auto","yes",30,1
"815",28,2,2,"fun",5,"manual","no",40,0
"816",28,2,3,"fun",4,"auto","yes",35,0
"817",28,3,1,"fun",4,"manual","yes",40,0
"818",28,3,2,"fun",5,"manual","yes",30,1
"819",28,3,3,"fun",2,"manual","yes",40,0
"820",28,4,1,"fun",5,"auto","no",30,1
"821",28,4,2,"fun",2,"auto","no",30,0
"822",28,4,3,"fun",2,"manual","no",35,0
"823",28,5,1,"fun",4,"auto","no",30,1
"824",28,5,2,"fun",4,"auto","no",40,0
"825",28,5,3,"fun",4,"manual","no",35,0
"826",28,6,1,"fun",2,"manual","yes",35,0
"827",28,6,2,"fun",4,"auto","yes",40,1
"828",28,6,3,"fun",2,"auto","no",40,0
"829",28,7,1,"fun",5,"manual","yes",35,1
"830",28,7,2,"fun",5,"auto","no",35,0
"831",28,7,3,"fun",2,"manual","no",30,0
"832",28,8,1,"fun",4,"auto","yes",30,0
"833",28,8,2,"fun",4,"manual","yes",30,1
"834",28,8,3,"fun",4,"manual","no",40,0
"835",28,9,1,"fun",2,"auto","yes",40,1
"836",28,9,2,"fun",4,"manual","no",30,0
"837",28,9,3,"fun",5,"manual","no",35,0
"838",28,10,1,"fun",5,"manual","yes",40,0
"839",28,10,2,"fun",5,"auto","no",40,1
"840",28,10,3,"fun",4,"manual","yes",35,0
"841",29,1,1,"basic",5,"manual","yes",35,0
"842",29,1,2,"basic",2,"auto","yes",40,1
"843",29,1,3,"basic",4,"auto","yes",40,0
"844",29,2,1,"basic",2,"auto","no",40,1
"845",29,2,2,"basic",2,"manual","no",40,0
"846",29,2,3,"basic",5,"manual","yes",30,0
"847",29,3,1,"basic",2,"auto","no",30,1
"848",29,3,2,"basic",4,"auto","yes",35,0
"849",29,3,3,"basic",4,"manual","yes",35,0
"850",29,4,1,"basic",5,"auto","yes",35,0
"851",29,4,2,"basic",2,"auto","yes",35,0
"852",29,4,3,"basic",4,"manual","yes",30,1
"853",29,5,1,"basic",5,"manual","no",30,0
"854",29,5,2,"basic",4,"auto","no",30,1
"855",29,5,3,"basic",5,"manual","no",40,0
"856",29,6,1,"basic",2,"manual","no",30,0
"857",29,6,2,"basic",5,"auto","no",35,1
"858",29,6,3,"basic",4,"manual","no",40,0
"859",29,7,1,"basic",2,"manual","yes",40,0
"860",29,7,2,"basic",5,"auto","no",30,1
"861",29,7,3,"basic",2,"manual","yes",30,0
"862",29,8,1,"basic",2,"manual","yes",35,0
"863",29,8,2,"basic",4,"auto","yes",30,1
"864",29,8,3,"basic",4,"manual","yes",40,0
"865",29,9,1,"basic",4,"manual","no",35,0
"866",29,9,2,"basic",2,"manual","no",35,0
"867",29,9,3,"basic",5,"auto","no",40,1
"868",29,10,1,"basic",5,"manual","yes",40,0
"869",29,10,2,"basic",2,"auto","yes",30,1
"870",29,10,3,"basic",5,"auto","yes",40,0
"871",30,1,1,"fun",4,"manual","yes",40,0
"872",30,1,2,"fun",4,"auto","yes",40,1
"873",30,1,3,"fun",5,"auto","yes",40,0
"874",30,2,1,"fun",4,"manual","yes",30,1
"875",30,2,2,"fun",5,"manual","yes",40,0
"876",30,2,3,"fun",5,"manual","yes",35,0
"877",30,3,1,"fun",2,"auto","no",35,0
"878",30,3,2,"fun",4,"auto","no",30,1
"879",30,3,3,"fun",4,"auto","no",40,0
"880",30,4,1,"fun",5,"auto","no",40,0
"881",30,4,2,"fun",5,"manual","no",30,0
"882",30,4,3,"fun",2,"manual","yes",30,1
"883",30,5,1,"fun",4,"auto","yes",35,1
"884",30,5,2,"fun",4,"manual","no",30,0
"885",30,5,3,"fun",4,"manual","no",40,0
"886",30,6,1,"fun",5,"auto","no",35,0
"887",30,6,2,"fun",5,"manual","no",35,1
"888",30,6,3,"fun",4,"manual","yes",35,0
"889",30,7,1,"fun",2,"manual","no",40,0
"890",30,7,2,"fun",5,"manual","no",40,0
"891",30,7,3,"fun",2,"auto","no",40,1
"892",30,8,1,"fun",2,"manual","yes",35,0
"893",30,8,2,"fun",2,"auto","no",30,1
"894",30,8,3,"fun",2,"manual","no",35,0
"895",30,9,1,"fun",5,"auto","no",30,0
"896",30,9,2,"fun",2,"auto","yes",35,0
"897",30,9,3,"fun",5,"auto","yes",35,1
"898",30,10,1,"fun",2,"manual","yes",40,0
"899",30,10,2,"fun",4,"manual","no",35,0
"900",30,10,3,"fun",2,"auto","yes",30,1
"901",31,1,1,"fun",2,"manual","yes",35,1
"902",31,1,2,"fun",4,"manual","no",40,0
"903",31,1,3,"fun",5,"auto","no",35,0
"904",31,2,1,"fun",2,"auto","yes",30,1
"905",31,2,2,"fun",2,"auto","no",35,0
"906",31,2,3,"fun",5,"manual","no",40,0
"907",31,3,1,"fun",2,"auto","no",40,0
"908",31,3,2,"fun",2,"manual","yes",30,0
"909",31,3,3,"fun",4,"auto","yes",30,1
"910",31,4,1,"fun",2,"auto","no",30,0
"911",31,4,2,"fun",4,"auto","no",30,1
"912",31,4,3,"fun",5,"manual","yes",30,0
"913",31,5,1,"fun",5,"manual","yes",40,0
"914",31,5,2,"fun",4,"auto","no",35,0
"915",31,5,3,"fun",2,"auto","yes",40,1
"916",31,6,1,"fun",2,"manual","no",30,0
"917",31,6,2,"fun",4,"manual","yes",35,0
"918",31,6,3,"fun",5,"auto","no",30,1
"919",31,7,1,"fun",2,"manual","no",40,0
"920",31,7,2,"fun",4,"manual","yes",30,1
"921",31,7,3,"fun",2,"manual","yes",40,0
"922",31,8,1,"fun",4,"auto","yes",40,0
"923",31,8,2,"fun",4,"auto","yes",35,1
"924",31,8,3,"fun",5,"auto","yes",35,0
"925",31,9,1,"fun",4,"manual","no",35,0
"926",31,9,2,"fun",5,"auto","yes",40,0
"927",31,9,3,"fun",5,"auto","yes",30,1
"928",31,10,1,"fun",5,"auto","no",40,0
"929",31,10,2,"fun",4,"manual","yes",40,1
"930",31,10,3,"fun",5,"manual","no",35,0
"931",32,1,1,"fun",4,"manual","yes",40,0
"932",32,1,2,"fun",2,"manual","no",30,0
"933",32,1,3,"fun",2,"manual","yes",30,1
"934",32,2,1,"fun",4,"auto","no",35,1
"935",32,2,2,"fun",2,"manual","yes",40,0
"936",32,2,3,"fun",5,"auto","yes",40,0
"937",32,3,1,"fun",2,"auto","yes",30,1
"938",32,3,2,"fun",2,"manual","no",35,0
"939",32,3,3,"fun",2,"manual","no",40,0
"940",32,4,1,"fun",4,"auto","yes",35,1
"941",32,4,2,"fun",2,"manual","yes",35,0
"942",32,4,3,"fun",2,"auto","no",30,0
"943",32,5,1,"fun",2,"auto","no",40,0
"944",32,5,2,"fun",2,"auto","no",35,0
"945",32,5,3,"fun",5,"manual","yes",35,1
"946",32,6,1,"fun",5,"auto","yes",35,0
"947",32,6,2,"fun",5,"manual","yes",30,0
"948",32,6,3,"fun",4,"auto","no",30,1
"949",32,7,1,"fun",5,"auto","yes",30,0
"950",32,7,2,"fun",4,"manual","no",35,0
"951",32,7,3,"fun",4,"auto","no",40,1
"952",32,8,1,"fun",2,"auto","yes",35,1
"953",32,8,2,"fun",5,"auto","no",35,0
"954",32,8,3,"fun",5,"manual","yes",40,0
"955",32,9,1,"fun",4,"manual","yes",35,0
"956",32,9,2,"fun",4,"manual","yes",30,0
"957",32,9,3,"fun",4,"auto","yes",40,1
"958",32,10,1,"fun",5,"manual","no",30,0
"959",32,10,2,"fun",5,"auto","no",30,1
"960",32,10,3,"fun",5,"manual","no",35,0
"961",33,1,1,"racer",2,"auto","no",35,0
"962",33,1,2,"racer",5,"manual","yes",40,1
"963",33,1,3,"racer",4,"auto","yes",30,0
"964",33,2,1,"racer",2,"manual","no",40,0
"965",33,2,2,"racer",4,"manual","yes",40,0
"966",33,2,3,"racer",4,"manual","yes",35,1
"967",33,3,1,"racer",2,"auto","yes",40,0
"968",33,3,2,"racer",2,"auto","no",40,0
"969",33,3,3,"racer",5,"manual","no",40,1
"970",33,4,1,"racer",2,"manual","yes",30,0
"971",33,4,2,"racer",5,"auto","no",30,1
"972",33,4,3,"racer",4,"auto","no",30,0
"973",33,5,1,"racer",5,"auto","yes",35,0
"974",33,5,2,"racer",2,"auto","no",30,0
"975",33,5,3,"racer",5,"auto","yes",30,1
"976",33,6,1,"racer",5,"manual","no",30,1
"977",33,6,2,"racer",5,"manual","no",35,0
"978",33,6,3,"racer",4,"manual","no",40,0
"979",33,7,1,"racer",4,"auto","no",40,0
"980",33,7,2,"racer",5,"auto","no",35,1
"981",33,7,3,"racer",2,"auto","yes",30,0
"982",33,8,1,"racer",5,"auto","no",40,1
"983",33,8,2,"racer",4,"manual","no",35,0
"984",33,8,3,"racer",4,"manual","yes",30,0
"985",33,9,1,"racer",4,"manual","no",30,1
"986",33,9,2,"racer",2,"auto","yes",35,0
"987",33,9,3,"racer",5,"manual","yes",35,0
"988",33,10,1,"racer",4,"auto","yes",35,0
"989",33,10,2,"racer",2,"manual","no",30,1
"990",33,10,3,"racer",2,"manual","yes",40,0
"991",34,1,1,"basic",5,"manual","yes",40,0
"992",34,1,2,"basic",5,"manual","no",30,1
"993",34,1,3,"basic",5,"auto","yes",35,0
"994",34,2,1,"basic",5,"auto","no",30,1
"995",34,2,2,"basic",4,"manual","no",30,0
"996",34,2,3,"basic",5,"manual","no",35,0
"997",34,3,1,"basic",4,"auto","no",40,0
"998",34,3,2,"basic",2,"manual","yes",40,0
"999",34,3,3,"basic",5,"auto","yes",30,1
"1000",34,4,1,"basic",5,"auto","yes",40,0
"1001",34,4,2,"basic",2,"auto","yes",40,0
"1002",34,4,3,"basic",2,"auto","yes",30,1
"1003",34,5,1,"basic",5,"auto","no",40,0
"1004",34,5,2,"basic",2,"manual","yes",35,0
"1005",34,5,3,"basic",4,"manual","yes",30,1
"1006",34,6,1,"basic",4,"manual","yes",40,0
"1007",34,6,2,"basic",4,"auto","yes",30,1
"1008",34,6,3,"basic",4,"auto","no",35,0
"1009",34,7,1,"basic",4,"auto","yes",35,0
"1010",34,7,2,"basic",2,"manual","yes",30,1
"1011",34,7,3,"basic",5,"manual","no",40,0
"1012",34,8,1,"basic",2,"manual","no",35,0
"1013",34,8,2,"basic",4,"manual","yes",35,0
"1014",34,8,3,"basic",5,"auto","no",35,1
"1015",34,9,1,"basic",2,"auto","no",40,1
"1016",34,9,2,"basic",2,"auto","no",35,0
"1017",34,9,3,"basic",2,"auto","yes",35,0
"1018",34,10,1,"basic",2,"auto","no",30,0
"1019",34,10,2,"basic",5,"manual","yes",30,1
"1020",34,10,3,"basic",4,"manual","no",35,0
"1021",35,1,1,"basic",2,"manual","yes",35,0
"1022",35,1,2,"basic",5,"auto","no",35,1
"1023",35,1,3,"basic",2,"manual","yes",30,0
"1024",35,2,1,"basic",2,"manual","no",40,0
"1025",35,2,2,"basic",2,"auto","yes",30,1
"1026",35,2,3,"basic",4,"manual","yes",30,0
"1027",35,3,1,"basic",4,"auto","no",40,0
"1028",35,3,2,"basic",5,"auto","yes",30,1
"1029",35,3,3,"basic",2,"auto","no",40,0
"1030",35,4,1,"basic",2,"manual","no",30,0
"1031",35,4,2,"basic",2,"auto","yes",35,1
"1032",35,4,3,"basic",4,"manual","no",30,0
"1033",35,5,1,"basic",2,"auto","yes",40,0
"1034",35,5,2,"basic",4,"auto","yes",35,1
"1035",35,5,3,"basic",5,"manual","no",30,0
"1036",35,6,1,"basic",5,"manual","yes",40,0
"1037",35,6,2,"basic",4,"manual","yes",35,1
"1038",35,6,3,"basic",2,"manual","no",35,0
"1039",35,7,1,"basic",4,"auto","yes",40,0
"1040",35,7,2,"basic",5,"auto","yes",40,0
"1041",35,7,3,"basic",4,"auto","no",30,1
"1042",35,8,1,"basic",5,"manual","yes",30,0
"1043",35,8,2,"basic",5,"manual","no",40,0
"1044",35,8,3,"basic",4,"auto","yes",30,1
"1045",35,9,1,"basic",4,"auto","no",35,1
"1046",35,9,2,"basic",4,"manual","yes",40,0
"1047",35,9,3,"basic",4,"manual","no",40,0
"1048",35,10,1,"basic",5,"auto","yes",35,0
"1049",35,10,2,"basic",5,"auto","no",30,1
"1050",35,10,3,"basic",2,"auto","no",35,0
"1051",36,1,1,"basic",4,"auto","yes",30,1
"1052",36,1,2,"basic",2,"auto","no",30,0
"1053",36,1,3,"basic",4,"manual","yes",35,0
"1054",36,2,1,"basic",5,"auto","yes",35,1
"1055",36,2,2,"basic",4,"manual","yes",30,0
"1056",36,2,3,"basic",4,"manual","yes",40,0
"1057",36,3,1,"basic",2,"manual","yes",40,0
"1058",36,3,2,"basic",2,"manual","yes",30,0
"1059",36,3,3,"basic",2,"auto","yes",30,1
"1060",36,4,1,"basic",4,"manual","no",30,0
"1061",36,4,2,"basic",2,"manual","no",35,0
"1062",36,4,3,"basic",2,"manual","yes",35,1
"1063",36,5,1,"basic",5,"auto","yes",40,0
"1064",36,5,2,"basic",5,"manual","no",35,0
"1065",36,5,3,"basic",4,"auto","no",35,1
"1066",36,6,1,"basic",2,"auto","no",40,1
"1067",36,6,2,"basic",2,"manual","no",30,0
"1068",36,6,3,"basic",2,"manual","no",40,0
"1069",36,7,1,"basic",5,"auto","no",35,1
"1070",36,7,2,"basic",4,"manual","no",35,0
"1071",36,7,3,"basic",4,"auto","yes",40,0
"1072",36,8,1,"basic",5,"auto","yes",30,1
"1073",36,8,2,"basic",4,"manual","no",40,0
"1074",36,8,3,"basic",4,"auto","no",40,0
"1075",36,9,1,"basic",5,"manual","no",40,0
"1076",36,9,2,"basic",5,"manual","yes",30,0
"1077",36,9,3,"basic",5,"manual","no",30,1
"1078",36,10,1,"basic",5,"manual","yes",40,0
"1079",36,10,2,"basic",5,"manual","yes",35,0
"1080",36,10,3,"basic",5,"auto","no",30,1
"1081",37,1,1,"fun",4,"manual","no",30,0
"1082",37,1,2,"fun",5,"manual","yes",40,0
"1083",37,1,3,"fun",5,"auto","no",30,1
"1084",37,2,1,"fun",4,"manual","yes",35,1
"1085",37,2,2,"fun",2,"auto","no",40,0
"1086",37,2,3,"fun",2,"manual","no",40,0
"1087",37,3,1,"fun",5,"manual","no",40,0
"1088",37,3,2,"fun",2,"manual","yes",35,1
"1089",37,3,3,"fun",5,"auto","no",40,0
"1090",37,4,1,"fun",4,"auto","yes",35,1
